address,area,contacts,detail_url,id,price,title
华润悦府 4室2厅 209.98平,华润悦府,江桥,https://zz.esf.fang.com/chushou/3_183871760.htm,133,425万, 华润悦府 4室2厅 209.98平
正弘蓝堡湾 3室2厅2卫 简装 365万元,正弘蓝堡湾,许兵建,https://zz.esf.fang.com/chushou/3_183850030.htm,134,365万, 正弘蓝堡湾 3室2厅2卫 简装 365万元
"东风渠畔,花园社区,挑高5.8米大客厅,19年精装五房",鑫苑名家,许兵建,https://zz.esf.fang.com/chushou/3_183859970.htm,135,218万," 东风渠畔,花园社区,挑高5.8米大客厅,19年精装五房"
北龙湖地铁4号线旁 壹号院精修一楼边户带150平院子送车位,融创中原壹号院,高原青,https://zz.esf.fang.com/chushou/3_183841554.htm,136,1899万, 北龙湖地铁4号线旁 壹号院精修一楼边户带150平院子送车位
金水区 豪宅精装大平层 带社区会所 双地铁河景房 双名校,美盛教育港湾,黄应志,https://zz.esf.fang.com/chushou/3_183843363.htm,137,428万, 金水区 豪宅精装大平层 带社区会所 双地铁河景房 双名校
中原万达旁 汇泉景悦城 实景现房 一口价9999,汇泉景悦城,黄应志,https://zz.esf.fang.com/chushou/3_183843281.htm,138,69.9万, 中原万达旁 汇泉景悦城 实景现房 一口价9999
金水区一环TZ教育小标间(金水区外国语)团购可内购14XXX,泉舜上城,黄应志,https://zz.esf.fang.com/chushou/3_183469995.htm,139,64万, 金水区一环TZ教育小标间(金水区外国语)团购可内购14XXX
万科美景世玠 满二 电梯房 南北通透 采光好 周边商圈成熟,万科美景世玠,孙赞赞,https://zz.esf.fang.com/chushou/3_183872206.htm,140,650万, 万科美景世玠 满二 电梯房 南北通透 采光好 周边商圈成熟
第七家属院 2室1厅 82.49平,七中家属院,江桥,https://zz.esf.fang.com/chushou/3_183862510.htm,141,120万, 第七家属院 2室1厅 82.49平
金水核心区 双地鉄入户 买河景房上茗校 享受高配置资源,瀚宇天悦城,黄应志,https://zz.esf.fang.com/chushou/3_183669162.htm,142,160万, 金水核心区 双地鉄入户 买河景房上茗校 享受高配置资源
高铁东站大平层天花板!三梯一户!带泳池!带四车位!随时看房!,建业天筑,高原青,https://zz.esf.fang.com/chushou/3_183846810.htm,143,2299万, 高铁东站大平层天花板!三梯一户!带泳池!带四车位!随时看房!
买住宅再送套公寓 航海路与紫荆山路特惠9xxx住宅外国语地铁,世茂云尚城,孙赞赞,https://zz.esf.fang.com/chushou/3_183855053.htm,144,96万, 买住宅再送套公寓 航海路与紫荆山路特惠9xxx住宅外国语地铁
华南城西地铁口 康桥原溪里 大三房纯边户好楼层,康桥原溪里,井有福,https://zz.esf.fang.com/chushou/3_183843611.htm,145,86万, 华南城西地铁口 康桥原溪里 大三房纯边户好楼层
高新区 须水公园旁 特价精装1XXX 智能化社区 上外国语,美的翰悦府,王敬男,https://zz.esf.fang.com/chushou/3_183796701.htm,146,94万, 高新区 须水公园旁 特价精装1XXX 智能化社区 上外国语
带电梯 精装好房 交通便利 双卫 高楼层视野无遮挡,中浩鸿鹄郡,井有福,https://zz.esf.fang.com/chushou/3_183860330.htm,147,78万, 带电梯 精装好房 交通便利 双卫 高楼层视野无遮挡
绿荫公园旁 大户人家 93.4平 多层2楼南北通透 双气三房,思达大户人家,江桥,https://zz.esf.fang.com/chushou/3_183863316.htm,148,99万, 绿荫公园旁 大户人家 93.4平 多层2楼南北通透 双气三房
开祥御龙城 3室1厅 88.92平,开祥御龙城,江桥,https://zz.esf.fang.com/chushou/3_183852100.htm,149,102万, 开祥御龙城 3室1厅 88.92平
"三面采光,无遮挡,地梯口,双气双卫三房 看房随时",瀚宇天悦城,赵玺,https://zz.esf.fang.com/chushou/3_183858613.htm,150,160万," 三面采光,无遮挡,地梯口,双气双卫三房 看房随时"
央企开发 精装地鉄房 上茗校 单价9千 先到先得,万科大都会,王敬男,https://zz.esf.fang.com/chushou/3_183800721.htm,151,108万, 央企开发 精装地鉄房 上茗校 单价9千 先到先得
"鲁能公馆一号院 296万元,高品质的象征,",鲁能公馆,李庆孟,https://zz.esf.fang.com/chushou/3_183863024.htm,152,296万," 鲁能公馆一号院 296万元,高品质的象征,"
四环边新房现房 单价7XXX 即买即住 品牌开发,融侨中晟悦城,王敬男,https://zz.esf.fang.com/chushou/3_183794858.htm,153,83万, 四环边新房现房 单价7XXX 即买即住 品牌开发
北龙湖中原科技城旁 中海开发精装修三房 满两年急售随时可看房,中海云鼎湖居,高原青,https://zz.esf.fang.com/chushou/3_183875466.htm,154,339万, 北龙湖中原科技城旁 中海开发精装修三房 满两年急售随时可看房
紫檀华都北院 3室2厅 88.45平,紫檀华都,江桥,https://zz.esf.fang.com/chushou/3_183865305.htm,155,152万, 紫檀华都北院 3室2厅 88.45平
东区CBD旁 古德佳苑临河毛坯大四房 急售送一个车位 有钥匙,古德佳苑,高原青,https://zz.esf.fang.com/chushou/3_183875244.htm,156,399万, 东区CBD旁 古德佳苑临河毛坯大四房 急售送一个车位 有钥匙
北龙湖南岸现房单价3万 楼层好 视野好 正商开发环境优美,正商丰华上境,孙赞赞,https://zz.esf.fang.com/chushou/3_183854034.htm,157,450万, 北龙湖南岸现房单价3万 楼层好 视野好 正商开发环境优美
丰源官邸 4室2厅2卫 简装 198万元,丰源官邸,吕龙吉,https://zz.esf.fang.com/chushou/3_183858364.htm,158,198万, 丰源官邸 4室2厅2卫 简装 198万元
特价三环内 谦祥时光序 年底交房 楼下双學区 69-117平,谦祥时光序,赵玺,https://zz.esf.fang.com/chushou/3_183872104.htm,159,120万, 特价三环内 谦祥时光序 年底交房 楼下双學区 69-117平
"谦祥云栖 郑州中學 學区房 写入合同中,九年公立 有地鉄",金科城,黄应志,https://zz.esf.fang.com/chushou/3_183819065.htm,160,153万," 谦祥云栖 郑州中學 學区房 写入合同中,九年公立 有地鉄"
东风路天明路建业森林半岛 3室2厅 瀚海海尚旁,建业森林半岛,江桥,https://zz.esf.fang.com/chushou/3_183867119.htm,161,315万, 东风路天明路建业森林半岛 3室2厅 瀚海海尚旁
"精装修现房洋房,建在公园中的房子,环境优美,幸福路 ,四中",郑州华侨城,孙赞赞,https://zz.esf.fang.com/chushou/3_183872233.htm,162,200万," 精装修现房洋房,建在公园中的房子,环境优美,幸福路 ,四中"
经开区滨河 地铁口 户型方正 南北通透 繁华地段 价格可谈送,金地滨河风华,孙赞赞,https://zz.esf.fang.com/chushou/3_183853980.htm,163,336万, 经开区滨河 地铁口 户型方正 南北通透 繁华地段 价格可谈送
龙子湖旁 首付10万住6层洋房 地鉄口 上优胜路茗校,永威五月花城,王敬男,https://zz.esf.fang.com/chushou/3_183794799.htm,164,280万, 龙子湖旁 首付10万住6层洋房 地鉄口 上优胜路茗校
金水区北龙湖 双茗校學区 单价XXX 优資教育属第①,天伦城,刘国珍,https://zz.esf.fang.com/chushou/3_183837395.htm,165,125万, 金水区北龙湖 双茗校學区 单价XXX 优資教育属第①
华润悦府 4室2厅 210.69平,华润悦府,江桥,https://zz.esf.fang.com/chushou/3_183871759.htm,166,430万, 华润悦府 4室2厅 210.69平
860万!!电话咨询 叠墅 北龙湖南岸 得率高 送90平面积,荣盛华府,何一波,https://zz.esf.fang.com/chushou/3_183851419.htm,167,860万, 860万!!电话咨询 叠墅 北龙湖南岸 得率高 送90平面积
现房!捡漏!三期准现房!万达旁 华中师范,谦祥·世茂万华城,孙柯,https://zz.esf.fang.com/chushou/3_183212440.htm,168,103万, 现房!捡漏!三期准现房!万达旁 华中师范
北龙湖南岸核心位置 毛坯大平层 带车位 诚心出售随时可看房,金领九如意,高原青,https://zz.esf.fang.com/chushou/3_183838045.htm,169,1039万, 北龙湖南岸核心位置 毛坯大平层 带车位 诚心出售随时可看房
郑东新区 碧桂园天琴湾一二楼复式带南北双花园 精装修拎包入住,碧桂园天琴湾,黄应志,https://zz.esf.fang.com/chushou/3_183859568.htm,170,660万, 郑东新区 碧桂园天琴湾一二楼复式带南北双花园 精装修拎包入住
七/中家属院 3室1厅 69.28平,七中家属院,江桥,https://zz.esf.fang.com/chushou/3_183854799.htm,171,106万, 七/中家属院 3室1厅 69.28平
落地阳台观小区 楼层好 采光无遮挡 小区配套齐全,银基王朝,吕龙吉,https://zz.esf.fang.com/chushou/3_183789150.htm,172,265万, 落地阳台观小区 楼层好 采光无遮挡 小区配套齐全
"新出一楼带院,顺驰大街浅水湾232平急售",顺驰第一大街一期,李庆孟,https://zz.esf.fang.com/chushou/3_183856176.htm,173,553万," 新出一楼带院,顺驰大街浅水湾232平急售"
"急售房屋,203万元的,急急急 !!",豫航泊郡,李庆孟,https://zz.esf.fang.com/chushou/3_183856222.htm,174,203万," 急售房屋,203万元的,急急急 !!"
"要精装,还要选万科,万科精装十年有保障六期再现",万科大都会,孙赞赞,https://zz.esf.fang.com/chushou/3_183872208.htm,175,110万," 要精装,还要选万科,万科精装十年有保障六期再现"
常西湖四环边现房 单价7XXX 小3房 即买即住,融侨中晟悦城,王敬男,https://zz.esf.fang.com/chushou/3_183796706.htm,176,68万, 常西湖四环边现房 单价7XXX 小3房 即买即住
当雅颂居的出现是又一次完美而响亮的音符,雅颂居,郑晓燕,https://zz.esf.fang.com/chushou/3_183876148.htm,177,456万, 当雅颂居的出现是又一次完美而响亮的音符
精选精装边户三房 有地下车位,万科山河道,徐庆芳,https://zz.esf.fang.com/chushou/3_183830741.htm,178,230万, 精选精装边户三房 有地下车位
"南北通透格局好,采光充足。百万装修,客厅很舒服",鑫苑名家,许兵建,https://zz.esf.fang.com/chushou/3_183861391.htm,179,330万," 南北通透格局好,采光充足。百万装修,客厅很舒服"
金水改善 145-165平豪装大平层 高颜值外立面+地下会所,美盛教育港湾,黄应志,https://zz.esf.fang.com/chushou/3_183817667.htm,180,388万, 金水改善 145-165平豪装大平层 高颜值外立面+地下会所
滨河春晓精装修现房外国语學校央企开发地铁口小高层带公园,滨河春晓,孙赞赞,https://zz.esf.fang.com/chushou/3_183854610.htm,181,184万, 滨河春晓精装修现房外国语學校央企开发地铁口小高层带公园
金二环 泉舜上城 次新小区双地铁口 外国语晓學 业主诚心出售,泉舜上城,黄应志,https://zz.esf.fang.com/chushou/3_183144307.htm,182,230万, 金二环 泉舜上城 次新小区双地铁口 外国语晓學 业主诚心出售
金二环三地鉄现房 腾威城 单价15XXX 享受9年全程式教育,腾威城,黄应志,https://zz.esf.fang.com/chushou/3_183843901.htm,183,247万, 金二环三地鉄现房 腾威城 单价15XXX 享受9年全程式教育
紫檀华都北院 3室2厅 117.3平,紫檀华都,江桥,https://zz.esf.fang.com/chushou/3_183852006.htm,184,210万, 紫檀华都北院 3室2厅 117.3平
北龙湖豪宅永威上和院经典四叶草毛坯四房带车位 急售随时看房子,永威上和院,高原青,https://zz.esf.fang.com/chushou/3_183848170.htm,185,1199万, 北龙湖豪宅永威上和院经典四叶草毛坯四房带车位 急售随时看房子
万科第四代住宅 户户送花园 精装15xxx起 3.4号双地铁,万科翠湾中城,孙柯,https://zz.esf.fang.com/chushou/3_183422758.htm,186,228万, 万科第四代住宅 户户送花园 精装15xxx起 3.4号双地铁
北龙湖荣盛华府毛坯一楼带三边院子带地下室 诚心出售随时看房,荣盛华府,高原青,https://zz.esf.fang.com/chushou/3_183838437.htm,187,1159万, 北龙湖荣盛华府毛坯一楼带三边院子带地下室 诚心出售随时看房
价位可谈 康桥洋房社区 南北通透大三室 中间楼层 产权清晰,康桥原溪里,井有福,https://zz.esf.fang.com/chushou/3_183838290.htm,188,74万, 价位可谈 康桥洋房社区 南北通透大三室 中间楼层 产权清晰
"北三环河景房,地铁口,无遮挡,简欧设计,瀚海别有设计",瀚海思念城,赵玺,https://zz.esf.fang.com/chushou/3_183857914.htm,189,210万," 北三环河景房,地铁口,无遮挡,简欧设计,瀚海别有设计"
东区CBD旁 顺驰大街精装修三房一楼带院子下沉地下室 有钥匙,顺驰第一大街逸水湾,高原青,https://zz.esf.fang.com/chushou/3_183837767.htm,190,429万, 东区CBD旁 顺驰大街精装修三房一楼带院子下沉地下室 有钥匙
南北通透 医疗配套成熟 双卫格局 低密 商业配套齐全,美景天城,张建文,https://zz.esf.fang.com/chushou/3_183818592.htm,191,133万, 南北通透 医疗配套成熟 双卫格局 低密 商业配套齐全
北龙湖现房 低密壕宅 一梯一户 与贵人为邻 事业蒸蒸日上,龙居华府,赵玺,https://zz.esf.fang.com/chushou/3_183847676.htm,192,279万, 北龙湖现房 低密壕宅 一梯一户 与贵人为邻 事业蒸蒸日上
西三环 万达旁 单价9900 总价90万 准现房 地铁口,谦祥·世茂万华城,孙柯,https://zz.esf.fang.com/chushou/3_183352448.htm,193,101万, 西三环 万达旁 单价9900 总价90万 准现房 地铁口
新房源 边户270平大花园 低市场价200万 3车位鸿园别墅,鸿园别墅,孙赞赞,https://zz.esf.fang.com/chushou/10_183872229.htm,194,930万, 新房源 边户270平大花园 低市场价200万 3车位鸿园别墅
水上公园 丽江水花园,丽江水花园,江桥,https://zz.esf.fang.com/chushou/3_183861249.htm,195,120万, 水上公园 丽江水花园
开祥天下城 3室2厅 145.07平,天下城,江桥,https://zz.esf.fang.com/chushou/3_183875781.htm,196,360万, 开祥天下城 3室2厅 145.07平
裕华城 特价9900起 真实价格在售 伊河路學 区,裕华城,赵玺,https://zz.esf.fang.com/chushou/3_183847681.htm,197,105万, 裕华城 特价9900起 真实价格在售 伊河路學 区
清盘特惠 三环内现房谦祥时光序 楼下双學区 精装13500,谦祥时光序,黄应志,https://zz.esf.fang.com/chushou/3_183756943.htm,198,120万, 清盘特惠 三环内现房谦祥时光序 楼下双學区 精装13500
惠济区刚需小三房 地铁2号线 江山路英才街 贾鲁河,裕华会园,刘安友,https://zz.esf.fang.com/chushou/3_183384389.htm,199,106万, 惠济区刚需小三房 地铁2号线 江山路英才街 贾鲁河
惠济区 叠加复式洋房中间层14xxx元现房 有一楼带花园,和昌水岸花城,孙赞赞,https://zz.esf.fang.com/chushou/3_183853267.htm,200,200万, 惠济区 叠加复式洋房中间层14xxx元现房 有一楼带花园
北港芯准现房 单价74XX 环绕双地铁 容积率1.99,正弘中央公园一期,孙赞赞,https://zz.esf.fang.com/chushou/3_183872169.htm,201,80万, 北港芯准现房 单价74XX 环绕双地铁 容积率1.99
省中医院 · 丰庆华府 · 3室 · 2厅,丰庆华府,武守豪,https://zz.esf.fang.com/chushou/3_183867646.htm,202,123万, 省中医院 · 丰庆华府 · 3室 · 2厅
今年买今年住 滨河国际新城 华发峰景湾 精装修145xx起,华发峰景湾,张建文,https://zz.esf.fang.com/chushou/3_183818197.htm,203,130万, 今年买今年住 滨河国际新城 华发峰景湾 精装修145xx起
"满五,中间楼栋的中间层,六十万精装全配置",曼哈顿广场,吕龙吉,https://zz.esf.fang.com/chushou/3_183858088.htm,204,295万," 满五,中间楼栋的中间层,六十万精装全配置"
盈家水岸 花园路 贾鲁河边 上叠别墅带大露台,盈家水岸,许兵建,https://zz.esf.fang.com/chushou/3_183848427.htm,205,380万, 盈家水岸 花园路 贾鲁河边 上叠别墅带大露台
科學大道旁)郑大 )2022年次新房)连廊通透三房)太便宜,华瑞紫银华庭,孙赞赞,https://zz.esf.fang.com/chushou/3_183853333.htm,206,112万, 科學大道旁)郑大 )2022年次新房)连廊通透三房)太便宜
"96中,聚源路小學,双地铁口",永威东棠,李庆孟,https://zz.esf.fang.com/chushou/3_183856212.htm,207,262万," 96中,聚源路小學,双地铁口"
