chaoxiang,danjia,id,loucheng,mianji,score,shape,zhuangxiu
东南,10346元/平米,544,高层,78.29平米,7.7,3室2厅1卫,毛坯
南,19032元/平米,549,高层,91.95平米,8.8,2室2厅1卫,简装修
南,6143元/平米,550,低层,35平米,5.0,1室1厅1卫,精装修
南,29630元/平米,551,高层,243平米,9.0,4室2厅3卫,毛坯
南,12879元/平米,552,中层,198平米,7.8,3室2厅2卫,精装修
南北,19186元/平米,553,中层,172平米,8.0,4室2厅3卫,豪华装修
南北,50580元/平米,554,顶层,189.8平米,8.8,5室2厅4卫,精装修
南,8278元/平米,555,中层,119.6平米,6.8,3室2厅1卫,精装修
南北,22119元/平米,557,高层,180.39平米,9.0,4室2厅2卫,精装修
南北,10513元/平米,559,中层,163.61平米,6.6,4室2厅2卫,简装修
南,20273元/平米,565,高层,113.45平米,8.1,3室2厅1卫,简装修
南北,14832元/平米,566,中层,87.65平米,7.6,3室2厅1卫,毛坯
南,6892元/平米,567,高层,89.96平米,8.2,3室2厅1卫,毛坯
南北,13500元/平米,568,中层,145.18平米,7.8,3室2厅2卫,精装修
南,8002元/平米,569,顶层,261.2平米,6.8,5室2厅2卫,简装修
南,25110元/平米,570,底层,125.45平米,7.3,3室2厅2卫,精装修
南,13598元/平米,571,高层,102.22平米,7.5,3室2厅1卫,精装修
南北,5357元/平米,574,中层,140平米,7.6,3室2厅2卫,精装修
西北,17929元/平米,575,低层,72.51平米,8.6,2室1厅1卫,精装修
南,30488元/平米,577,高层,88.23平米,7.8,2室2厅1卫,简装修
南,20364元/平米,578,高层,186.6平米,8.5,4室2厅2卫,简装修
南,11538元/平米,579,底层,91平米,7.4,3室2厅1卫,精装修
南北,27568元/平米,583,低层,166.86平米,7.8,4室2厅3卫,精装修
南北,13361元/平米,585,低层,122平米,7.9,3室2厅1卫,中装修
南北,17988元/平米,587,低层,112.85平米,8.1,3室2厅1卫,精装修
南,17486元/平米,588,低层,183平米,7.5,4室2厅2卫,精装修
南,16852元/平米,591,底层,108平米,7.7,3室2厅2卫,简装修
南,18960元/平米,593,中层,125平米,7.8,3室2厅2卫,毛坯
南北,12877元/平米,596,底层,126.58平米,7.0,3室2厅2卫,毛坯
南北,16786元/平米,597,底层,140平米,7.0,4室2厅2卫,精装修
南北,13922元/平米,599,高层,265.76平米,7.0,5室3厅3卫,毛坯
南,18944元/平米,600,低层,142平米,8.6,3室2厅2卫,简装修
南,6644元/平米,601,中层,43.65平米,5.0,1室1厅1卫,精装修
南,12614元/平米,602,低层,88平米,5.9,3室2厅1卫,精装修
南,17480元/平米,604,底层,123平米,7.7,3室2厅2卫,毛坯
南,11453元/平米,603,高层,50.64平米,8.5,1室1厅1卫,中装修
南,13852元/平米,609,中层,205.74平米,7.8,3室2厅2卫,简装修
南北,9277元/平米,610,中层,106.71平米,5.2,3室2厅1卫,简装修
东南,15491元/平米,612,中层,88.44平米, ,3室2厅1卫,精装修
南,12252元/平米,613,中层,102.02平米,7.5,3室2厅1卫,精装修
南,14588元/平米,616,高层,129.56平米,8.7,3室2厅2卫,精装修
南北,15686元/平米,618,低层,96.9平米,9.2,3室2厅1卫,毛坯
南,10112元/平米,622,高层,89平米,7.8,3室2厅1卫,毛坯
南北,11333元/平米,623,顶层,90平米,8.8,3室2厅1卫,精装修
南,11820元/平米,624,低层,128.6平米,7.8,4室2厅2卫,精装修
南,14803元/平米,626,高层,87.82平米,7.0,3室2厅1卫,简装修
南北,19945元/平米,627,低层,151.92平米,9.0,3室2厅2卫,中装修
南北,20367元/平米,629,高层,108.02平米,7.8,2室2厅1卫,简装修
南,17777元/平米,635,低层,167.63平米,7.0,4室2厅2卫,简装修
南,13194元/平米,640,底层,72平米,7.4,2室2厅1卫,简装修
南北,10027元/平米,642,低层,171.53平米,6.9,4室2厅2卫,毛坯
南北,21088元/平米,641,低层,117.6平米, ,3室2厅2卫,毛坯
南北,10156元/平米,644,顶层,238.29平米,8.1,4室2厅3卫,简装修
南,17830元/平米,645,顶层,217.05平米,8.1,4室2厅3卫,毛坯
南北,10337元/平米,648,中层,126.73平米,7.8,3室2厅1卫,精装修
南,18372元/平米,650,顶层,206.84平米,7.8,5室2厅3卫,简装修
南北,8815元/平米,652,中层,111.18平米,6.7,3室2厅1卫,简装修
南北,21672元/平米,654,中层,142.58平米,8.8,4室2厅3卫,精装修
南,10385元/平米,655,高层,78平米,8.0,2室2厅1卫,精装修
南,15731元/平米,656,中层,158.29平米,7.8,3室2厅2卫,简装修
南北,17568元/平米,658,中层,102.46平米,7.8,3室1厅2卫,精装修
南北,49495元/平米,660,高层,143.45平米,8.8,4室2厅3卫,豪华装修
南北,11903元/平米,661,高层,82.33平米,7.9,2室1厅1卫,简装修
南,13679元/平米,662,中层,106平米,6.9,2室2厅1卫,简装修
南北,6122元/平米,664,顶层,101.27平米,6.1,3室2厅1卫,精装修
南北,12928元/平米,666,中层,92.82平米,7.5,2室2厅1卫,精装修
南北,95122元/平米,668,底层,205平米,8.8,4室2厅3卫,精装修
南北,21526元/平米,672,中层,132.86平米,6.2,4室2厅2卫,毛坯
南北,10497元/平米,673,中层,104.79平米,6.4,3室2厅1卫,简装修
南北,12492元/平米,674,中层,120平米,7.8,3室2厅2卫,精装修
南北,11857元/平米,675,高层,70平米,5.8,2室2厅1卫,精装修
南,12278元/平米,676,低层,88.78平米, ,3室2厅1卫,毛坯
南北,21644元/平米,677,高层,143.23平米,7.9,4室2厅2卫,精装修
南北,25628元/平米,678,高层,183平米,8.8,4室2厅2卫,豪华装修
南北,20832元/平米,681,中层,153.61平米,7.5,3室2厅2卫,简装修
南北,22303元/平米,682,高层,165平米,8.8,4室2厅2卫,简装修
南北,14538元/平米,683,中层,89.42平米,8.7,3室2厅1卫,精装修
南,14949元/平米,684,中层,119.07平米,7.9,3室2厅2卫,毛坯
东南,14040元/平米,685,中层,88.32平米,7.9,3室2厅1卫,毛坯
南北,25052元/平米,686,高层,130.13平米,7.8,3室2厅2卫,简装修
南,13563元/平米,689,高层,87平米,7.6,3室2厅1卫,毛坯
南,11236元/平米,692,中层,89平米,8.4,3室2厅1卫,精装修
南,15506元/平米,693,高层,89平米,7.5,3室2厅1卫,精装修
南北,11302元/平米,694,高层,131.84平米,7.3,4室2厅2卫,精装修
南,22341元/平米,695,中层,163.38平米,7.6,4室2厅2卫,精装修
东,7900元/平米,696,低层,107.59平米,6.9,3室2厅1卫,简装修
南,9307元/平米,698,中层,88.11平米,7.2,2室2厅1卫,简装修
东南,11634元/平米,699,高层,90.25平米,7.8,3室2厅1卫,简装修
南北,46805元/平米,701,顶层,256.17平米,9.0,5室2厅4卫,简装修
南,5896元/平米,704,顶层,98.03平米,7.7,3室2厅1卫,精装修
南北,9806元/平米,705,高层,91.78平米,8.3,3室2厅1卫,简装修
南北,60465元/平米,710,底层,215平米,8.8,4室2厅3卫,豪华装修
南北,22222元/平米,713,中层,180平米,5.5,4室2厅3卫,毛坯
南,13223元/平米,714,高层,89.24平米,9.0,3室1厅1卫,精装修
南北,23488元/平米,716,中层,208.62平米,8.8,4室2厅2卫,豪华装修
南北,8010元/平米,718,中层,124.84平米,7.6,3室2厅1卫,简装修
南北,10000元/平米,719,中层,119平米,7.0,3室2厅2卫,精装修
南北,18483元/平米,720,高层,216.41平米,8.1,4室2厅3卫,简装修
南北,25524元/平米,722,中层,143平米,7.8,3室2厅2卫,简装修
南北,11366元/平米,723,中层,139.89平米,8.8,4室2厅2卫,精装修
南北,11298元/平米,724,中层,123.03平米,7.2,3室2厅2卫,精装修
南,7805元/平米,727,低层,41平米,7.6,2室1厅1卫,精装修
南,10129元/平米,728,中层,62平米, ,2室1厅1卫,精装修
南,11451元/平米,729,底层,187.75平米,7.9,4室2厅1卫,简装修
南,16116元/平米,731,高层,121平米,8.7,3室2厅1卫,精装修
南北,57678元/平米,733,顶层,244.46平米,8.7,4室2厅3卫,简装修
南北,8333元/平米,735,底层,42平米,7.6,2室1厅1卫,精装修
南,13920元/平米,736,低层,98.42平米,7.5,3室2厅1卫,毛坯
南,15765元/平米,737,中层,88.17平米,6.0,3室2厅1卫,精装修
南北,33948元/平米,740,低层,185.58平米,9.0,4室2厅3卫,精装修
南北,15215元/平米,742,中层,101.87平米,7.1,3室2厅1卫,简装修
南北,12746元/平米,743,中层,143.57平米,7.8,4室2厅2卫,简装修
南北,65607元/平米,745,顶层,198.15平米,8.7,4室2厅3卫,精装修
南北,8547元/平米,746,低层,104.13平米,7.1,3室2厅1卫,简装修
东,9028元/平米,749,高层,94.15平米,7.4,2室1厅1卫,精装修
南,6964元/平米,752,中层,112平米,8.3,3室2厅2卫,精装修
南北,8996元/平米,753,中层,96.71平米,7.6,3室2厅1卫,精装修
南北,13835元/平米,755,高层,133平米,7.7,3室2厅2卫,毛坯
南,6491元/平米,756,高层,86.27平米,7.0,3室2厅1卫,简装修
南北,64036元/平米,758,顶层,198.17平米,8.7,5室3厅3卫,豪华装修
南,52690元/平米,759,低层,180.3平米,9.2,4室2厅3卫,毛坯
南,11946元/平米,760,高层,188.34平米,5.7,5室2厅2卫,简装修
南北,15165元/平米,761,高层,161.56平米,7.8,3室2厅2卫,精装修
南北,44531元/平米,764,底层,192平米,8.8,4室2厅3卫,精装修
南北,10008元/平米,765,底层,169.87平米,6.6,3室2厅1卫,简装修
北,10000元/平米,766,中层,99平米,7.5,2室2厅1卫,精装修
南北,17572元/平米,767,高层,138.29平米,8.9,3室2厅2卫,中装修
南,7377元/平米,769,中层,122平米,7.2,3室2厅2卫,精装修
南北,12047元/平米,770,中层,87.99平米,8.3,3室2厅1卫,精装修
南,10401元/平米,771,高层,112.49平米,7.0,3室2厅1卫,毛坯
东,19518元/平米,772,底层,83平米,7.7,2室2厅1卫,简装修
南,15942元/平米,773,高层,139.88平米,7.8,3室2厅2卫,精装修
东西,17339元/平米,774,低层,109.58平米,7.9,3室2厅2卫,精装修
南,8223元/平米,775,高层,92.42平米,8.8,3室2厅1卫,简装修
南北,18878元/平米,776,中层,98平米,7.7,3室2厅1卫,精装修
南北,18800元/平米,778,中层,100平米,7.7,3室2厅1卫,精装修
南北,11843元/平米,782,中层,274.42平米,7.9,4室3厅3卫,精装修
南北,10651元/平米,785,低层,101.4平米,7.0,3室2厅1卫,毛坯
南,24207元/平米,787,低层,135.5平米, ,3室2厅2卫,精装修
南,12247元/平米,788,中层,89平米,7.3,3室2厅1卫,精装修
南北,34617元/平米,791,顶层,161.77平米,9.1,4室2厅3卫,精装修
南北,12985元/平米,794,低层,109.36平米, ,3室2厅2卫,精装修
南北,16493元/平米,796,顶层,190.99平米,7.8,4室2厅2卫,精装修
南北,11262元/平米,797,中层,142.96平米,7.1,4室2厅2卫,精装修
南北,12364元/平米,799,中层,88.97平米,7.4,3室2厅1卫,精装修
南,15873元/平米,801,底层,126平米, ,3室2厅2卫,精装修
北,18960元/平米,802,中层,36.92平米,7.8,1室0厅1卫,简装修
南北,13947元/平米,804,中层,143.4平米,7.9,3室2厅2卫,简装修
南北,16400元/平米,803,高层,106.71平米,8.5,3室2厅1卫,精装修
南,14160元/平米,809,低层,105.93平米,7.9,3室2厅2卫,精装修
南北,18788元/平米,810,低层,99平米,7.7,3室2厅1卫,精装修
南,14724元/平米,813,底层,127平米,7.0,3室2厅2卫,简装修
南北,17847元/平米,814,高层,138.96平米,8.6,4室2厅2卫,精装修
南北,11753元/平米,816,高层,120.82平米,5.6,3室1厅1卫,精装修
南,10110元/平米,815,中层,80.12平米,7.8,2室1厅1卫,精装修
南北,10245元/平米,819,中层,87.85平米,8.4,2室2厅1卫,精装修
南北,12848元/平米,818,中层,224.93平米,5.1,4室2厅4卫,毛坯
南北,11025元/平米,821,高层,169.61平米,7.4,4室2厅2卫,简装修
南北,9676元/平米,828,低层,94.05平米,3.8,3室2厅1卫,简装修
南北,15123元/平米,830,高层,89.93平米,8.2,3室2厅1卫,简装修
南北,38674元/平米,831,高层,181平米,8.8,4室2厅2卫,毛坯
南北,12668元/平米,832,中层,124.72平米,7.7,3室2厅2卫,精装修
南北,19524元/平米,835,低层,105平米,7.6,3室2厅1卫,简装修
南北,8432元/平米,839,顶层,124.52平米,7.0,3室2厅2卫,精装修
南北,11818元/平米,843,中层,88平米,7.4,3室2厅1卫,精装修
南北,11277元/平米,845,低层,74.93平米,8.4,2室2厅1卫,毛坯
南北,13883元/平米,847,中层,206平米,7.8,3室2厅2卫,简装修
南北,20225元/平米,848,低层,143.39平米,8.8,3室2厅2卫,毛坯
南北,13268元/平米,852,高层,101.75平米,5.9,3室2厅1卫,精装修
南北,18878元/平米,851,中层,98平米,7.7,3室2厅1卫,精装修
南北,17613元/平米,857,高层,187.36平米,5.2,4室2厅2卫,精装修
东南,16697元/平米,863,中层,140.74平米,7.5,3室2厅2卫,精装修
南,12135元/平米,865,高层,89平米,5.6,3室2厅1卫,简装修
南,18800元/平米,869,底层,100平米,7.7,3室2厅1卫,毛坯
南北,12831元/平米,870,顶层,128.59平米,7.9,3室2厅2卫,简装修
南,24910元/平米,872,高层,144.52平米,9.0,3室2厅2卫,简装修
南北,15693元/平米,873,中层,137平米,8.7,4室1厅2卫,精装修
南,24883元/平米,876,中层,130.61平米,8.8,3室2厅2卫,精装修
南,18571元/平米,878,底层,105平米,7.7,3室2厅2卫,精装修
南北,29310元/平米,880,高层,153.87平米,6.9,3室2厅2卫,精装修
南北,18736元/平米,881,高层,154.78平米,8.1,4室2厅2卫,毛坯
南,8735元/平米,883,中层,120.21平米,7.7,3室1厅2卫,简装修
南北,11749元/平米,884,高层,29.79平米,6.6,2室1厅1卫,精装修
南,16860元/平米,885,高层,86平米,7.8,2室2厅1卫,精装修
南,27553元/平米,887,中层,177.84平米,7.8,4室1厅2卫,中装修
南北,19885元/平米,888,中层,174平米,7.9,4室2厅2卫,精装修
南北,9145元/平米,890,顶层,147.62平米,6.7,4室2厅2卫,简装修
南北,20338元/平米,891,顶层,141.61平米,8.8,3室2厅2卫,精装修
南,11461元/平米,896,中层,89平米,7.2,3室2厅2卫,精装修
南,10584元/平米,899,低层,137平米,7.9,3室2厅2卫,简装修
南北,14780元/平米,900,中层,164.41平米,7.7,3室1厅2卫,简装修
南北,10859元/平米,901,低层,133.53平米,7.8,3室2厅2卫,简装修
南北,23141元/平米,907,高层,123.16平米,6.5,4室3厅1卫,毛坯
南,24054元/平米,908,顶层,187.08平米,8.6,4室2厅3卫,精装修
东南,18523元/平米,909,中层,175.46平米,7.7,4室2厅2卫,简装修
南,10000元/平米,910,中层,118平米,8.0,3室2厅2卫,精装修
南北,13803元/平米,913,低层,142平米,7.5,3室2厅2卫,精装修
南北,18711元/平米,918,底层,136.28平米,7.8,3室2厅2卫,精装修
南北,16717元/平米,921,高层,153.14平米,8.1,4室2厅2卫,毛坯
南,13636元/平米,922,中层,99平米,7.9,2室2厅1卫,精装修
南,13389元/平米,926,中层,88.73平米,7.7,3室2厅1卫,简装修
南北,39380元/平米,928,高层,243.78平米,9.0,7室3厅4卫,毛坯
南北,28026元/平米,931,底层,219.44平米,7.9,5室2厅4卫,精装修
南北,25345元/平米,932,中层,168.87平米,7.8,3室2厅2卫,精装修
南,14813元/平米,933,中层,128.27平米,7.0,3室2厅2卫,简装修
南北,18511元/平米,934,中层,142.08平米,7.0,4室2厅2卫,精装修
南北,19535元/平米,935,低层,140.77平米,7.0,4室2厅2卫,毛坯
南北,18904元/平米,936,中层,108.44平米,7.7,3室2厅1卫,毛坯
南北,75171元/平米,938,底层,186.11平米,8.7,5室2厅4卫,精装修
南,11933元/平米,939,中层,159.22平米,7.9,3室2厅2卫,毛坯
南北,6434元/平米,941,中层,150.76平米,7.5,4室2厅2卫,简装修
南,13870元/平米,942,高层,93.73平米,7.9,3室1厅1卫,简装修
南北,17124元/平米,944,低层,98.69平米,7.0,3室2厅2卫,毛坯
南北,23366元/平米,943,底层,136.95平米,7.0,3室2厅2卫,毛坯
南,9200元/平米,947,中层,125平米,7.3,3室2厅2卫,精装修
南北,22027元/平米,948,低层,226.99平米,9.1,5室2厅2卫,精装修
南北,8982元/平米,950,高层,96.86平米,7.6,3室2厅1卫,精装修
南北,11118元/平米,951,底层,97.14平米,7.0,2室1厅1卫,简装修
南北,12590元/平米,953,高层,136.62平米,5.1,3室2厅2卫,毛坯
南北,11616元/平米,955,低层,99平米,7.2,3室2厅2卫,毛坯
南北,44876元/平米,961,高层,220.61平米,7.1,4室2厅3卫,精装修
南,27500元/平米,962,高层,120平米,9.0,3室2厅2卫,毛坯
南北,27865元/平米,966,底层,133.86平米,7.8,3室2厅2卫,精装修
南,17718元/平米,967,高层,87.48平米,7.5,3室2厅1卫,毛坯
南,15788元/平米,969,中层,99.44平米,7.5,3室1厅2卫,简装修
南,20296元/平米,971,高层,141.9平米,8.9,4室2厅2卫,毛坯
南北,36771元/平米,973,中层,165.62平米,7.7,4室2厅2卫,豪华装修
南北,16200元/平米,975,高层,88.27平米,8.6,3室2厅1卫,精装修
西南,10706元/平米,977,高层,123.29平米, ,3室2厅2卫,精装修
南北,54396元/平米,980,中层,182平米,8.7,4室2厅3卫,精装修
南,22740元/平米,981,高层,52.33平米,7.8,2室1厅1卫,简装修
南北,6111元/平米,982,高层,36平米,5.9,2室2厅1卫,精装修
南北,14270元/平米,983,顶层,139.45平米,8.0,4室2厅2卫,简装修
南北,19500元/平米,988,低层,100平米,7.7,3室2厅1卫,毛坯
南,11256元/平米,990,中层,87.95平米,7.7,2室1厅1卫,简装修
南北,17377元/平米,993,高层,140.99平米,7.7,4室2厅2卫,简装修
南,31762元/平米,994,底层,184.18平米,6.7,4室2厅5卫,毛坯
南北,59195元/平米,995,底层,174平米,8.8,3室2厅3卫,精装修
南北,44680元/平米,996,底层,145.48平米,8.8,4室2厅3卫,精装修
南北,15511元/平米,997,中层,167.94平米,7.6,3室2厅2卫,精装修
西南,18336元/平米,1000,高层,119.44平米,7.6,3室2厅2卫,简装修
南,12479元/平米,1004,底层,96.96平米, ,3室2厅2卫,毛坯
南北,12620元/平米,1006,中层,125.2平米,7.3,3室2厅2卫,精装修
南北,44792元/平米,1007,底层,192平米,8.8,4室2厅3卫,精装修
南北,29558元/平米,1008,低层,181平米,8.9,4室2厅3卫,精装修
南北,11749元/平米,1011,高层,29.79平米,6.6,2室1厅1卫,精装修
南,12093元/平米,1012,中层,95.1平米,7.5,2室1厅2卫,精装修
南北,9866元/平米,1014,高层,82.1平米,5.1,3室2厅1卫,精装修
南北,10923元/平米,1015,低层,116.27平米,7.8,3室2厅1卫,精装修
南,20245元/平米,1020,底层,163平米,6.1,3室2厅1卫,简装修
南,7955元/平米,1021,底层,35.2平米,7.4,1室1厅1卫,精装修
南北,31422元/平米,1023,底层,176.63平米,8.1,5室3厅2卫,精装修
南,7955元/平米,1026,低层,35.2平米,7.4,1室1厅1卫,精装修
南北,10625元/平米,1028,顶层,80平米,7.0,3室2厅1卫,简装修
南北,17534元/平米,1029,高层,108.13平米,7.5,3室2厅1卫,简装修
南北,21112元/平米,1030,低层,227.36平米,9.1,6室3厅2卫,简装修
南,8939元/平米,1031,底层,115.78平米,6.9,3室2厅2卫,毛坯
南,11384元/平米,1032,中层,72.91平米,5.8,2室1厅1卫,简装修
南,19151元/平米,1033,高层,120.1平米,7.8,3室2厅1卫,简装修
南北,50484元/平米,1035,高层,141.63平米,8.8,3室2厅2卫,精装修
南,16435元/平米,1038,高层,176.45平米,8.8,4室2厅2卫,豪华装修
南北,19752元/平米,1042,高层,159.48平米,8.1,4室2厅2卫,毛坯
